iso3,year,var,value
KAZ,2021,gdp_pc_ppp_current,32945.8515725823
KAZ,2021,gini,29.2
KAZ,2021,inflation_cpi_annual_pct,8.04147134028391
KAZ,2021,ppp_conv_gdp_lcu_per_intl$,129.063003540039
KAZ,2021,unemployment_total_pct,5.546
KAZ,2022,gdp_pc_ppp_const2021,33506.2614893237
KAZ,2022,gdp_pc_ppp_current,35895.0839871667
KAZ,2022,inflation_cpi_annual_pct,15.0278644440851
KAZ,2022,ppp_conv_gdp_lcu_per_intl$,144.290325913027
KAZ,2022,unemployment_total_pct,4.86
KAZ,2023,gdp_pc_ppp_const2021,34703.2349287474
KAZ,2023,gdp_pc_ppp_current,38515.1836010946
KAZ,2023,inflation_cpi_annual_pct,14.7249900200331
KAZ,2023,ppp_conv_gdp_lcu_per_intl$,152.540985346319
KAZ,2023,unemployment_total_pct,4.821
KAZ,2024,gdp_pc_ppp_const2021,35905.4414938905
KAZ,2024,gdp_pc_ppp_current,40813.0442804706
KAZ,2024,inflation_cpi_annual_pct,8.83943897452672
KAZ,2024,ppp_conv_gdp_lcu_per_intl$,160.928533328233
KAZ,2024,unemployment_total_pct,4.794
KEN,2019,gdp_pc_ppp_const2021,5171.71264279257
KEN,2019,gdp_pc_ppp_current,4687.37782325306
KEN,2019,inflation_cpi_annual_pct,5.23963795764789
KEN,2019,ppp_conv_gdp_lcu_per_intl$,42.6559524536133
KEN,2019,unemployment_total_pct,5.014
KEN,2020,gdp_pc_ppp_const2021,5057.40115537429
KEN,2020,gdp_pc_ppp_current,4792.57315847182
KEN,2020,gini,36.2
KEN,2020,inflation_cpi_annual_pct,5.40516207933395
KEN,2020,ppp_conv_gdp_lcu_per_intl$,42.8165397644043
KEN,2020,unemployment_total_pct,5.619
KEN,2021,gdp_pc_ppp_const2021,5338.85243382781
KEN,2021,gdp_pc_ppp_current,5338.85243382781
KEN,2021,gini,38.7
KEN,2021,inflation_cpi_annual_pct,6.10793603659178
KEN,2021,ppp_conv_gdp_lcu_per_intl$,42.3316535949707
KEN,2021,unemployment_total_pct,5.693
KEN,2022,gdp_pc_ppp_const2021,5491.69378280246
KEN,2022,gdp_pc_ppp_current,5883.22303961921
KEN,2022,gini,37.7
KEN,2022,inflation_cpi_annual_pct,7.65986268272222
KEN,2022,ppp_conv_gdp_lcu_per_intl$,42.2635202063997
KEN,2022,unemployment_total_pct,5.707
KEN,2023,gdp_pc_ppp_const2021,5682.98916248678
KEN,2023,gdp_pc_ppp_current,6307.23249419302
KEN,2023,inflation_cpi_annual_pct,7.67139634029401
KEN,2023,ppp_conv_gdp_lcu_per_intl$,43.2872477957021
KEN,2023,unemployment_total_pct,5.567
KEN,2024,gdp_pc_ppp_const2021,5823.40759464391
KEN,2024,gdp_pc_ppp_current,6619.35857448994
KEN,2024,inflation_cpi_annual_pct,4.48978854243448
KEN,2024,ppp_conv_gdp_lcu_per_intl$,44.9343532165407
KEN,2024,unemployment_total_pct,5.434
KGZ,2019,gdp_pc_ppp_const2021,6087.60193826927
KGZ,2019,gdp_pc_ppp_current,5304.22758314405
KGZ,2019,gini,29.7
KGZ,2019,inflation_cpi_annual_pct,1.13362257718806
KGZ,2019,ppp_conv_gdp_lcu_per_intl$,18.709680557251
KGZ,2019,unemployment_total_pct,4.295
KGZ,2020,gdp_pc_ppp_const2021,5537.79547319377
KGZ,2020,gdp_pc_ppp_current,5178.5619670404
KGZ,2020,gini,29.0
KGZ,2020,inflation_cpi_annual_pct,6.32542296338081
KGZ,2020,ppp_conv_gdp_lcu_per_intl$,18.3638648986816
KGZ,2020,unemployment_total_pct,4.63
KGZ,2021,gdp_pc_ppp_const2021,5736.47883415154
KGZ,2021,gdp_pc_ppp_current,5736.47883415154
KGZ,2021,gini,28.8
KGZ,2021,inflation_cpi_annual_pct,11.9050398185146
KGZ,2021,ppp_conv_gdp_lcu_per_intl$,19.9189929962158
KGZ,2021,unemployment_total_pct,4.096
KGZ,2022,gdp_pc_ppp_const2021,6139.77788825006
KGZ,2022,gdp_pc_ppp_current,6577.51217728389
KGZ,2022,gini,26.4
KGZ,2022,inflation_cpi_annual_pct,13.9229093174176
KGZ,2022,ppp_conv_gdp_lcu_per_intl$,22.2483352645918
KGZ,2022,unemployment_total_pct,4.043
KGZ,2023,gdp_pc_ppp_const2021,6575.77541290499
KGZ,2023,gdp_pc_ppp_current,7298.08612561933
KGZ,2023,gini,27.2
KGZ,2023,inflation_cpi_annual_pct,10.7532770416742
KGZ,2023,ppp_conv_gdp_lcu_per_intl$,25.7404348463261
KGZ,2023,unemployment_total_pct,3.991
KGZ,2024,gdp_pc_ppp_const2021,7046.31027413488
KGZ,2024,gdp_pc_ppp_current,8009.40919445692
KGZ,2024,ppp_conv_gdp_lcu_per_intl$,26.3240076204654
KGZ,2024,unemployment_total_pct,3.289
KHM,2019,gdp_pc_ppp_const2021,6448.88455952596
KHM,2019,gdp_pc_ppp_current,6153.99439528427
KHM,2019,inflation_cpi_annual_pct,1.94257500833107
KHM,2019,ppp_conv_gdp_lcu_per_intl$,1468.90258789063
KHM,2019,unemployment_total_pct,0.119
KHM,2020,gdp_pc_ppp_const2021,6128.78243783137
KHM,2020,gdp_pc_ppp_current,5942.45380373929
KHM,2020,inflation_cpi_annual_pct,2.94029514263971
KHM,2020,ppp_conv_gdp_lcu_per_intl$,1433.76916503906
KHM,2020,unemployment_total_pct,0.172
KHM,2021,gdp_pc_ppp_const2021,6225.53265474741
KHM,2021,gdp_pc_ppp_current,6225.53265474741
KHM,2021,inflation_cpi_annual_pct,2.92073477592951
KHM,2021,ppp_conv_gdp_lcu_per_intl$,1426.95983886719
KHM,2021,unemployment_total_pct,0.396
KHM,2022,gdp_pc_ppp_const2021,6458.36814880428
KHM,2022,gdp_pc_ppp_current,6918.81626946766
KHM,2022,inflation_cpi_annual_pct,5.34370264895434
KHM,2022,ppp_conv_gdp_lcu_per_intl$,1378.46746878408
KHM,2022,unemployment_total_pct,0.231
KHM,2023,gdp_pc_ppp_const2021,6695.29194763343
KHM,2023,gdp_pc_ppp_current,7430.73085709415
KHM,2023,inflation_cpi_annual_pct,2.12746796594196
KHM,2023,ppp_conv_gdp_lcu_per_intl$,1344.1278761985
KHM,2023,unemployment_total_pct,0.225
KHM,2024,gdp_pc_ppp_const2021,7011.58146903476
KHM,2024,gdp_pc_ppp_current,7969.93361077408
KHM,2024,ppp_conv_gdp_lcu_per_intl$,1342.76777541905
KHM,2024,unemployment_total_pct,0.27
KIR,2019,gdp_pc_ppp_const2021,2927.48488424141
KIR,2019,gdp_pc_ppp_current,2762.93829961847
KIR,2019,gini,27.8
KIR,2019,inflation_cpi_annual_pct,-1.81307995302948
KIR,2019,ppp_conv_gdp_lcu_per_intl$,0.911646299143663
KIR,2020,gdp_pc_ppp_const2021,2834.68581354367
KIR,2020,gdp_pc_ppp_current,2710.90622817554
KIR,2020,inflation_cpi_annual_pct,2.55324554414634
KIR,2020,ppp_conv_gdp_lcu_per_intl$,0.938980694194683
KIR,2021,gdp_pc_ppp_const2021,3020.49399935696
KIR,2021,gdp_pc_ppp_current,3020.49399935696
KIR,2021,inflation_cpi_annual_pct,2.05361676773904
KIR,2021,ppp_conv_gdp_lcu_per_intl$,0.979324580766318
KIR,2022,gdp_pc_ppp_const2021,3107.77604642688
KIR,2022,gdp_pc_ppp_current,3329.34434464861
KIR,2022,inflation_cpi_annual_pct,5.34595440908903
KIR,2022,ppp_conv_gdp_lcu_per_intl$,0.896245192243586
KIR,2023,gdp_pc_ppp_const2021,3140.5832637044
KIR,2023,gdp_pc_ppp_current,3485.558083114
KIR,2023,inflation_cpi_annual_pct,9.28307374517719
KIR,2023,ppp_conv_gdp_lcu_per_intl$,0.940410711761751
KIR,2024,gdp_pc_ppp_const2021,3257.13634647411
KIR,2024,gdp_pc_ppp_current,3702.32600979985
KIR,2024,ppp_conv_gdp_lcu_per_intl$,0.936735639898678
KNA,2019,gdp_pc_ppp_const2021,31512.1943105684
KNA,2019,gdp_pc_ppp_current,32482.094417215
KNA,2019,inflation_cpi_annual_pct,-0.329562063663953
KNA,2019,ppp_conv_gdp_lcu_per_intl$,1.96132147312164
KNA,2020,gdp_pc_ppp_const2021,26736.9283563771
KNA,2020,gdp_pc_ppp_current,27326.036057423
KNA,2020,inflation_cpi_annual_pct,-1.16724501769354
KNA,2020,ppp_conv_gdp_lcu_per_intl$,1.86340057849884
KNA,2021,gdp_pc_ppp_const2021,26896.6177065978
KNA,2021,gdp_pc_ppp_current,26896.6177065978
KNA,2021,inflation_cpi_annual_pct,1.19568887038398
KNA,2021,ppp_conv_gdp_lcu_per_intl$,1.84317195415497
KNA,2022,gdp_pc_ppp_const2021,29712.6855810274
KNA,2022,gdp_pc_ppp_current,31831.0458107983
KNA,2022,inflation_cpi_annual_pct,2.66817533111249
KNA,2022,ppp_conv_gdp_lcu_per_intl$,1.78000844270162
KNA,2023,gdp_pc_ppp_const2021,30966.3311462509
KNA,2023,gdp_pc_ppp_current,34367.8026558315
KNA,2023,inflation_cpi_annual_pct,3.55711230848244
KNA,2023,ppp_conv_gdp_lcu_per_intl$,1.77553439281351
KNA,2024,gdp_pc_ppp_const2021,31270.6888200244
KNA,2024,gdp_pc_ppp_current,35544.807538702
KNA,2024,inflation_cpi_annual_pct,1.09538753034508
KNA,2024,ppp_conv_gdp_lcu_per_intl$,1.7297273460267
KOR,2019,gdp_pc_ppp_const2021,46757.2614496182
KOR,2019,gdp_pc_ppp_current,43865.0416366745
KOR,2019,gini,33.2
KOR,2019,inflation_cpi_annual_pct,0.383000303608088
KOR,2019,ppp_conv_gdp_lcu_per_intl$,847.547829
KOR,2019,unemployment_total_pct,3.746
KOR,2020,gdp_pc_ppp_const2021,46361.5957811718
KOR,2020,gdp_pc_ppp_current,45142.7634505403
KOR,2020,gini,32.7
KOR,2020,inflation_cpi_annual_pct,0.537288023411766
KOR,2020,ppp_conv_gdp_lcu_per_intl$,829.359157
KOR,2020,unemployment_total_pct,3.931
KOR,2021,gdp_pc_ppp_const2021,48419.6432513509
KOR,2021,gdp_pc_ppp_current,48419.6432513509
KOR,2021,gini,32.9
KOR,2021,inflation_cpi_annual_pct,2.4983333333334
KOR,2021,ppp_conv_gdp_lcu_per_intl$,829.867766
KOR,2021,unemployment_total_pct,3.639
KOR,2022,gdp_pc_ppp_const2021,49777.929303529
KOR,2022,gdp_pc_ppp_current,51231.4530663601
KOR,2022,inflation_cpi_annual_pct,5.0895136506284
KOR,2022,ppp_conv_gdp_lcu_per_intl$,816.607833
KOR,2022,unemployment_total_pct,2.857
KOR,2023,gdp_pc_ppp_const2021,50414.2083391764
KOR,2023,gdp_pc_ppp_current,52203.9685660494
KOR,2023,inflation_cpi_annual_pct,3.59745625029012
KOR,2023,ppp_conv_gdp_lcu_per_intl$,828.391665
KOR,2023,unemployment_total_pct,2.675
KOR,2024,inflation_cpi_annual_pct,2.32174328643543
KOR,2024,ppp_conv_gdp_lcu_per_intl$,838.897321
KOR,2024,unemployment_total_pct,2.604
KWT,2019,gdp_pc_ppp_const2021,51380.6455015764
KWT,2019,gdp_pc_ppp_current,50703.0001377467
KWT,2019,inflation_cpi_annual_pct,1.09184802655853
KWT,2019,ppp_conv_gdp_lcu_per_intl$,0.18986764550209
KWT,2019,unemployment_total_pct,2.251
KWT,2020,gdp_pc_ppp_const2021,49372.572947425
KWT,2020,gdp_pc_ppp_current,41461.7235103219
KWT,2020,inflation_cpi_annual_pct,2.10172954827401
KWT,2020,ppp_conv_gdp_lcu_per_intl$,0.186391651630402
KWT,2020,unemployment_total_pct,3.557
KWT,2021,gdp_pc_ppp_const2021,50651.9575764025
KWT,2021,gdp_pc_ppp_current,50651.9575764025
KWT,2021,inflation_cpi_annual_pct,3.42362947609189
KWT,2021,ppp_conv_gdp_lcu_per_intl$,0.202588081359863
KWT,2021,unemployment_total_pct,3.002
KWT,2022,gdp_pc_ppp_const2021,51379.8833275093
KWT,2022,gdp_pc_ppp_current,55043.0022722597
KWT,2022,inflation_cpi_annual_pct,3.98064961990316
KWT,2022,ppp_conv_gdp_lcu_per_intl$,0.22245183367284
KWT,2022,unemployment_total_pct,2.174
KWT,2023,gdp_pc_ppp_const2021,47777.4012762173
KWT,2023,gdp_pc_ppp_current,53025.4711387824
KWT,2023,inflation_cpi_annual_pct,3.64216403030709
KWT,2023,ppp_conv_gdp_lcu_per_intl$,0.197406820981936
KWT,2023,unemployment_total_pct,2.127
KWT,2024,gdp_pc_ppp_const2021,45426.9453957872
KWT,2024,gdp_pc_ppp_current,51635.9598107224
KWT,2024,inflation_cpi_annual_pct,2.89855072463763
KWT,2024,ppp_conv_gdp_lcu_per_intl$,0.191333746039784
KWT,2024,unemployment_total_pct,2.144
LAC,2019,gdp_pc_ppp_const2021,18068.0984984257
LAC,2019,gdp_pc_ppp_current,16564.8250630754
LAC,2019,inflation_cpi_annual_pct,2.50460959460401
LAC,2019,unemployment_total_pct,8.0906886809704
LAC,2020,gdp_pc_ppp_const2021,16754.6568800908
LAC,2020,gdp_pc_ppp_current,15929.1645578164
LAC,2020,inflation_cpi_annual_pct,2.5266350008471
LAC,2020,unemployment_total_pct,10.2177163550783
LAC,2021,gdp_pc_ppp_const2021,17833.3374848969
LAC,2021,gdp_pc_ppp_current,17833.3374848969
LAC,2021,inflation_cpi_annual_pct,4.27166381536798
LAC,2021,unemployment_total_pct,9.18066102897672
LAC,2022,gdp_pc_ppp_const2021,18419.6909865342
LAC,2022,gdp_pc_ppp_current,19918.9762680866
LAC,2022,inflation_cpi_annual_pct,8.33370630096233
LAC,2022,unemployment_total_pct,6.86330650089905
LAC,2023,gdp_pc_ppp_const2021,18695.1004395893
LAC,2023,gdp_pc_ppp_current,20919.0897897341
LAC,2023,inflation_cpi_annual_pct,5.08677483158105
LAC,2023,unemployment_total_pct,6.1015898433551
LAC,2024,gdp_pc_ppp_const2021,18935.3217162046
LAC,2024,gdp_pc_ppp_current,21709.3407583813
LAC,2024,inflation_cpi_annual_pct,3.83540271728534
LAC,2024,unemployment_total_pct,6.14112553187049
LAO,2019,gdp_pc_ppp_const2021,8075.27502377003
LAO,2019,gdp_pc_ppp_current,7743.21906534261
LAO,2019,inflation_cpi_annual_pct,3.32255881256922
LAO,2019,ppp_conv_gdp_lcu_per_intl$,2902.38134765625
LAO,2019,unemployment_total_pct,2.537
LAO,2020,gdp_pc_ppp_const2021,7995.59502527818
LAO,2020,gdp_pc_ppp_current,7913.38660650276
LAO,2020,inflation_cpi_annual_pct,5.10407262959923
LAO,2020,ppp_conv_gdp_lcu_per_intl$,2953.51440429688
LAO,2020,unemployment_total_pct,2.361
LAO,2021,gdp_pc_ppp_const2021,8080.43553249923
LAO,2021,gdp_pc_ppp_current,8080.43553249923
LAO,2021,inflation_cpi_annual_pct,3.75562036658876
LAO,2021,ppp_conv_gdp_lcu_per_intl$,3031.69677734375
LAO,2021,unemployment_total_pct,2.066
LAO,2022,gdp_pc_ppp_const2021,8183.03286472653
LAO,2022,gdp_pc_ppp_current,8766.44062611094
LAO,2022,inflation_cpi_annual_pct,22.9562225132056
LAO,2022,ppp_conv_gdp_lcu_per_intl$,3276.32968959848
LAO,2022,unemployment_total_pct,1.209
LAO,2023,gdp_pc_ppp_const2021,8372.15591874407
LAO,2023,gdp_pc_ppp_current,9291.78859001138
LAO,2023,inflation_cpi_annual_pct,31.2301341732645
LAO,2023,ppp_conv_gdp_lcu_per_intl$,3934.87360775652
LAO,2023,unemployment_total_pct,1.188
LAO,2024,gdp_pc_ppp_const2021,8610.90166279666
LAO,2024,gdp_pc_ppp_current,9787.85098404365
LAO,2024,inflation_cpi_annual_pct,23.1305695942589
LAO,2024,ppp_conv_gdp_lcu_per_intl$,4376.34270339504
LAO,2024,unemployment_total_pct,1.218
LBN,2019,gdp_pc_ppp_const2021,15659.5661040012
LBN,2019,gdp_pc_ppp_current,21710.4648750807
LBN,2019,inflation_cpi_annual_pct,3.00538949390382
LBN,2019,ppp_conv_gdp_lcu_per_intl$,637.468505859375
LBN,2019,unemployment_total_pct,11.301
LBN,2020,gdp_pc_ppp_const2021,12507.4366368078
LBN,2020,gdp_pc_ppp_current,16259.7051312281
LBN,2020,inflation_cpi_annual_pct,84.864333047204
LBN,2020,ppp_conv_gdp_lcu_per_intl$,1261.38049316406
LBN,2020,unemployment_total_pct,13.284
LBN,2021,gdp_pc_ppp_const2021,11599.7755083765
LBN,2021,gdp_pc_ppp_current,11599.7755083765
LBN,2021,inflation_cpi_annual_pct,154.756096023393
LBN,2021,ppp_conv_gdp_lcu_per_intl$,4099.5078125
LBN,2021,unemployment_total_pct,12.669
LBN,2022,gdp_pc_ppp_const2021,11474.7505845558
LBN,2022,gdp_pc_ppp_current,12292.8407305501
LBN,2022,gini,35.3
LBN,2022,inflation_cpi_annual_pct,171.205491336641
LBN,2022,ppp_conv_gdp_lcu_per_intl$,8118.29236582438
LBN,2022,unemployment_total_pct,11.6
LBN,2023,gdp_pc_ppp_const2021,11330.2687387422
LBN,2023,gdp_pc_ppp_current,12574.8329116403
LBN,2023,inflation_cpi_annual_pct,221.341644023365
LBN,2023,ppp_conv_gdp_lcu_per_intl$,23736.790355749
LBN,2023,unemployment_total_pct,11.543
LBN,2024,inflation_cpi_annual_pct,45.2430422716718
LBR,2019,gdp_pc_ppp_const2021,1575.76665001238
LBR,2019,gdp_pc_ppp_current,1899.52200972855
LBR,2019,inflation_cpi_annual_pct,26.9662760197878
LBR,2019,ppp_conv_gdp_lcu_per_intl$,0.346489368061895
LBR,2019,unemployment_total_pct,3.068
LBR,2020,gdp_pc_ppp_const2021,1497.37692436272
LBR,2020,gdp_pc_ppp_current,1659.52109145991
LBR,2020,inflation_cpi_annual_pct,16.9557241496254
LBR,2020,ppp_conv_gdp_lcu_per_intl$,0.371666181394606
LBR,2020,unemployment_total_pct,4.109
LBR,2021,gdp_pc_ppp_const2021,1539.20892304674
LBR,2021,gdp_pc_ppp_current,1539.20892304674
LBR,2021,inflation_cpi_annual_pct,7.8155938585865
LBR,2021,ppp_conv_gdp_lcu_per_intl$,0.433967147111521
LBR,2021,unemployment_total_pct,3.845
LBR,2022,gdp_pc_ppp_const2021,1578.99837069175
LBR,2022,gdp_pc_ppp_current,1691.57275721851
LBR,2022,inflation_cpi_annual_pct,7.59298486560314
LBR,2022,ppp_conv_gdp_lcu_per_intl$,0.440192224697317
LBR,2022,unemployment_total_pct,2.977
LBR,2023,gdp_pc_ppp_const2021,1616.92373356695
LBR,2023,gdp_pc_ppp_current,1794.53340863362
LBR,2023,inflation_cpi_annual_pct,10.0944535665552
LBR,2023,ppp_conv_gdp_lcu_per_intl$,0.445349452055148
LBR,2023,unemployment_total_pct,2.933
LBR,2024,gdp_pc_ppp_const2021,1658.2599942501
LBR,2024,gdp_pc_ppp_current,1884.91314291116
LBR,2024,inflation_cpi_annual_pct,8.21497439118963
LBR,2024,ppp_conv_gdp_lcu_per_intl$,0.448974198927997
LBR,2024,unemployment_total_pct,2.882
LBY,2019,gdp_pc_ppp_const2021,14333.4224412442
LBY,2019,gdp_pc_ppp_current,16194.1082061146
LBY,2019,inflation_cpi_annual_pct,-2.16217883470595
LBY,2019,ppp_conv_gdp_lcu_per_intl$,0.860261435847223
LBY,2019,unemployment_total_pct,19.05
LBY,2020,gdp_pc_ppp_const2021,9976.03740275891
LBY,2020,gdp_pc_ppp_current,10954.799045265
LBY,2020,inflation_cpi_annual_pct,1.44703656998739
LBY,2020,ppp_conv_gdp_lcu_per_intl$,0.8430191214172
LBY,2020,unemployment_total_pct,19.613
LBY,2021,gdp_pc_ppp_const2021,12641.5097714075
LBY,2021,gdp_pc_ppp_current,12641.5097714075
LBY,2021,inflation_cpi_annual_pct,2.86833027751023
LBY,2021,ppp_conv_gdp_lcu_per_intl$,1.76263952255249
LBY,2021,unemployment_total_pct,19.641
LBY,2022,gdp_pc_ppp_const2021,11456.0768149668
LBY,2022,gdp_pc_ppp_current,12272.8356181334
LBY,2022,inflation_cpi_annual_pct,4.51030149235701
LBY,2022,ppp_conv_gdp_lcu_per_intl$,2.34784626725404
LBY,2022,unemployment_total_pct,19.282
LBY,2023,gdp_pc_ppp_const2021,12478.1434623596
LBY,2023,gdp_pc_ppp_current,13848.7950025506
LBY,2023,inflation_cpi_annual_pct,2.37317531435169
LBY,2023,ppp_conv_gdp_lcu_per_intl$,2.14524254209141
LBY,2023,unemployment_total_pct,18.753
LBY,2024,gdp_pc_ppp_const2021,12275.9104976538
LBY,2024,gdp_pc_ppp_current,13953.7980283318
LBY,2024,inflation_cpi_annual_pct,2.12615766885024
LBY,2024,ppp_conv_gdp_lcu_per_intl$,2.1880665134926
LBY,2024,unemployment_total_pct,18.615
LCA,2019,gdp_pc_ppp_const2021,22738.2471068581
LCA,2019,gdp_pc_ppp_current,18709.9110670935
LCA,2019,inflation_cpi_annual_pct,0.539087559191736
LCA,2019,ppp_conv_gdp_lcu_per_intl$,1.70198357105255
LCA,2019,unemployment_total_pct,15.613
LCA,2020,gdp_pc_ppp_const2021,17142.044063192
LCA,2020,gdp_pc_ppp_current,14912.159584235
LCA,2020,inflation_cpi_annual_pct,-1.75580833517593
LCA,2020,ppp_conv_gdp_lcu_per_intl$,1.52291166782379
LCA,2020,unemployment_total_pct,25.224
LCA,2021,gdp_pc_ppp_const2021,19101.1652956675
LCA,2021,gdp_pc_ppp_current,19101.1652956675
LCA,2021,inflation_cpi_annual_pct,2.41070312174389
LCA,2021,ppp_conv_gdp_lcu_per_intl$,1.47842586040497
LCA,2021,unemployment_total_pct,20.514
LCA,2022,gdp_pc_ppp_const2021,22962.2818144554
LCA,2022,gdp_pc_ppp_current,24599.3733001067
LCA,2022,inflation_cpi_annual_pct,6.37814695133356
LCA,2022,ppp_conv_gdp_lcu_per_intl$,1.43826126048764
LCA,2022,unemployment_total_pct,15.934
LCA,2023,gdp_pc_ppp_const2021,23403.7440265988
LCA,2023,gdp_pc_ppp_current,25974.5092925263
LCA,2023,inflation_cpi_annual_pct,4.070608219262
LCA,2023,ppp_conv_gdp_lcu_per_intl$,1.40899196515186
LCA,2023,unemployment_total_pct,11.092
LCA,2024,gdp_pc_ppp_const2021,24252.4688588491
LCA,2024,gdp_pc_ppp_current,27567.3280779839
LCA,2024,inflation_cpi_annual_pct,-0.110283575834663
LCA,2024,ppp_conv_gdp_lcu_per_intl$,1.38897762585527
LCA,2024,unemployment_total_pct,10.928
LDC,2019,gdp_pc_ppp_const2021,3768.64816594992
LDC,2019,gdp_pc_ppp_current,3416.04802166833
LDC,2019,inflation_cpi_annual_pct,3.32090626980375
LDC,2019,unemployment_total_pct,4.88614655379023
LDC,2020,gdp_pc_ppp_const2021,3682.58868655014
LDC,2020,gdp_pc_ppp_current,3453.15258840805
LDC,2020,inflation_cpi_annual_pct,4.46414437232861
LDC,2020,unemployment_total_pct,5.63912879862034
LDC,2021,gdp_pc_ppp_const2021,3695.37694103799
LDC,2021,gdp_pc_ppp_current,3666.72836241578
LDC,2021,inflation_cpi_annual_pct,4.18621506523519
LDC,2021,unemployment_total_pct,5.75302416584841
LDC,2022,gdp_pc_ppp_const2021,3793.48448231073
LDC,2022,gdp_pc_ppp_current,4032.43224770797
LDC,2022,inflation_cpi_annual_pct,8.83128161964115
LDC,2022,unemployment_total_pct,5.08844456845939
LDC,2023,gdp_pc_ppp_const2021,3831.94636034815
LDC,2023,gdp_pc_ppp_current,4219.8902376216
LDC,2023,inflation_cpi_annual_pct,7.12697482131851
LDC,2023,unemployment_total_pct,4.94642314711997
LDC,2024,gdp_pc_ppp_const2021,3895.83858416986
LDC,2024,gdp_pc_ppp_current,4393.99334796931
LDC,2024,inflation_cpi_annual_pct,5.21364286316532
LDC,2024,unemployment_total_pct,4.89153403312394
LKA,2019,gdp_pc_ppp_const2021,14637.44429132
LKA,2019,gdp_pc_ppp_current,14112.952504221
LKA,2019,gini,37.7
LKA,2019,inflation_cpi_annual_pct,3.52839358231813
LKA,2019,ppp_conv_gdp_lcu_per_intl$,51.7085876464844
LKA,2019,unemployment_total_pct,4.67
LKA,2020,gdp_pc_ppp_const2021,13886.6513728651
LKA,2020,gdp_pc_ppp_current,12940.9043295749
LKA,2020,inflation_cpi_annual_pct,6.15394508391736
LKA,2020,ppp_conv_gdp_lcu_per_intl$,55.1600952148438
LKA,2020,unemployment_total_pct,5.364
LKA,2021,gdp_pc_ppp_const2021,14316.1352225683
LKA,2021,gdp_pc_ppp_current,14316.1352225683
LKA,2021,inflation_cpi_annual_pct,7.01478071238194
LKA,2021,ppp_conv_gdp_lcu_per_intl$,55.5265464782715
LKA,2021,unemployment_total_pct,4.981
LKA,2022,gdp_pc_ppp_const2021,13249.065064602
LKA,2022,gdp_pc_ppp_current,14193.6546217446
LKA,2022,inflation_cpi_annual_pct,49.7211021114328
LKA,2022,ppp_conv_gdp_lcu_per_intl$,76.432371267748
LKA,2022,unemployment_total_pct,4.528
LKA,2023,gdp_pc_ppp_const2021,13024.9404319855
LKA,2023,gdp_pc_ppp_current,14455.6544414734
LKA,2023,inflation_cpi_annual_pct,16.5411742279832
LKA,2023,ppp_conv_gdp_lcu_per_intl$,86.0744224864379
LKA,2023,unemployment_total_pct,5.997
LKA,2024,gdp_pc_ppp_const2021,13752.836740386
LKA,2024,gdp_pc_ppp_current,15632.5924849848
LKA,2024,inflation_cpi_annual_pct,-0.42936004906972
LKA,2024,ppp_conv_gdp_lcu_per_intl$,87.2686054398767
LKA,2024,unemployment_total_pct,4.996
LSO,2019,gdp_pc_ppp_const2021,2773.28639887236
LSO,2019,gdp_pc_ppp_current,2568.34114362719
LSO,2019,inflation_cpi_annual_pct,5.18708359197979
LSO,2019,ppp_conv_gdp_lcu_per_intl$,6.08720636367798
LSO,2019,unemployment_total_pct,16.876
LSO,2020,gdp_pc_ppp_const2021,2517.11041897944
LSO,2020,gdp_pc_ppp_current,2559.09776834929
LSO,2020,inflation_cpi_annual_pct,4.97809676252311
LSO,2020,ppp_conv_gdp_lcu_per_intl$,5.90795993804932
LSO,2020,unemployment_total_pct,18.399
LSO,2021,gdp_pc_ppp_const2021,2544.78249551214
LSO,2021,gdp_pc_ppp_current,2544.78249551214
LSO,2021,inflation_cpi_annual_pct,6.04774591950677
LSO,2021,ppp_conv_gdp_lcu_per_intl$,6.19413948059082
LSO,2021,unemployment_total_pct,18.23
LSO,2022,gdp_pc_ppp_const2021,2577.54544127769
LSO,2022,gdp_pc_ppp_current,2761.31105002216
LSO,2022,inflation_cpi_annual_pct,8.27180389943026
LSO,2022,ppp_conv_gdp_lcu_per_intl$,6.10166196037951
LSO,2022,unemployment_total_pct,16.688
LSO,2023,gdp_pc_ppp_const2021,2595.82952310453
LSO,2023,gdp_pc_ppp_current,2880.96631005119
LSO,2023,inflation_cpi_annual_pct,6.3422174312495
LSO,2023,ppp_conv_gdp_lcu_per_intl$,5.86804659349162
LSO,2023,unemployment_total_pct,16.457
LSO,2024,gdp_pc_ppp_const2021,2637.91651023395
LSO,2024,gdp_pc_ppp_current,2998.47039504253
LSO,2024,inflation_cpi_annual_pct,6.10544624245031
LSO,2024,ppp_conv_gdp_lcu_per_intl$,5.94038127259512
LSO,2024,unemployment_total_pct,16.147
LTE,2019,gdp_pc_ppp_const2021,20835.5706021978
LTE,2019,gdp_pc_ppp_current,19204.3548347456
LTE,2019,inflation_cpi_annual_pct,2.16176258133053
LTE,2019,unemployment_total_pct,5.18518472054028
LTE,2020,gdp_pc_ppp_const2021,20724.1336986564
LTE,2020,gdp_pc_ppp_current,19498.1049175981
LTE,2020,inflation_cpi_annual_pct,1.93694126694221
LTE,2020,unemployment_total_pct,5.91884442746147
LTE,2021,gdp_pc_ppp_const2021,22182.263528938
LTE,2021,gdp_pc_ppp_current,22182.263528938
